epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,1012.87,1.23293,2.05752,1.55603,1.78043,0.81952,0.51838,0.61186,0.36081,0.66124,0.44118,0.47741,0.30579,1.58776,3.01704,2.37476,2.22504,0.000979013,0.000979013,0.000979013
122,1021.24,1.18524,2.02186,1.46698,1.75639,0.69725,0.56529,0.65386,0.42109,0.63905,0.49712,0.55553,0.33163,1.63217,2.66044,2.04061,2.3717,0.000977913,0.000977913,0.000977913
123,1029.58,1.2207,2.03082,1.49475,1.77216,0.63118,0.6489,0.66545,0.3609,0.76702,0.47284,0.59798,0.35624,1.66112,2.85925,1.70344,2.33504,0.000976813,0.000976813,0.000976813
124,1037.95,1.16198,1.90956,1.42243,1.72723,0.65234,0.46507,0.6759,0.40489,0.47771,0.50432,0.60925,0.35587,1.32341,2.97248,1.78918,2.00773,0.000975714,0.000975714,0.000975714
125,1046.28,1.18249,1.93505,1.38079,1.74352,0.62865,0.60669,0.71547,0.43221,0.55051,0.5366,0.59885,0.3655,1.38565,2.53353,1.7438,1.98913,0.000974614,0.000974614,0.000974614
126,1054.69,1.12382,1.93342,1.37808,1.68843,0.70764,0.6232,0.66393,0.43428,0.62982,0.54963,0.57265,0.36841,1.40182,2.80428,1.78067,2.04225,0.000973514,0.000973514,0.000973514
127,1063.01,1.14035,1.88324,1.41525,1.70532,0.7296,0.70999,0.74306,0.47084,0.63331,0.62316,0.63216,0.37662,1.27178,2.83015,1.43404,1.89846,0.000972414,0.000972414,0.000972414
128,1071.27,1.15283,1.8668,1.39118,1.70371,0.75113,0.58093,0.69811,0.40583,0.74903,0.45037,0.56788,0.30566,1.62973,4.05673,1.64754,2.43276,0.000971314,0.000971314,0.000971314
129,1079.37,1.1477,2.05602,1.45452,1.73903,0.79351,0.66544,0.77767,0.52586,0.76812,0.63603,0.75541,0.42538,1.34496,2.76555,1.52408,1.96942,0.000970214,0.000970214,0.000970214
130,1087.55,1.14937,1.97836,1.42619,1.6984,0.69849,0.61142,0.69027,0.45702,0.72918,0.63971,0.6301,0.39596,1.30951,2.87244,1.5815,1.95775,0.000969114,0.000969114,0.000969114
131,1095.65,1.14045,1.83637,1.29572,1.7103,0.72703,0.59151,0.69203,0.43834,0.67055,0.5491,0.63535,0.37614,1.30958,3.43013,1.87734,1.93967,0.000968014,0.000968014,0.000968014
132,1103.87,1.14151,1.97053,1.35863,1.68109,0.76139,0.54779,0.62655,0.38676,0.79355,0.56066,0.61293,0.3538,1.60832,3.12833,1.72507,2.38299,0.000966914,0.000966914,0.000966914
133,1112.09,1.15858,1.90177,1.4216,1.71068,0.69748,0.58221,0.65552,0.43636,0.7602,0.54518,0.6382,0.40298,1.52701,3.16251,1.77497,2.25874,0.000965815,0.000965815,0.000965815
134,1120.34,1.12003,1.86959,1.33791,1.70053,0.64152,0.64819,0.63274,0.37125,0.58878,0.58936,0.54502,0.29055,1.64726,5.04653,1.8506,2.5875,0.000964715,0.000964715,0.000964715
135,1128.61,1.13203,1.99623,1.39306,1.67861,0.68493,0.6109,0.67219,0.39609,0.65089,0.58181,0.5517,0.32967,1.34957,2.95663,1.65646,1.96139,0.000963615,0.000963615,0.000963615
136,1136.82,1.12107,1.85954,1.37569,1.68682,0.79778,0.62684,0.79556,0.53344,0.82585,0.62263,0.75728,0.46449,1.21342,2.61285,1.30355,1.82003,0.000962515,0.000962515,0.000962515
137,1145.06,1.10798,1.85618,1.31396,1.64908,0.86551,0.64545,0.79321,0.55137,0.87045,0.58978,0.74273,0.51045,1.49807,2.9051,1.51662,2.05586,0.000961415,0.000961415,0.000961415
138,1153.49,1.11023,1.89073,1.34627,1.66832,0.8445,0.59375,0.74751,0.52521,0.7926,0.56434,0.66237,0.45996,1.40006,3.47004,1.57235,2.04888,0.000960315,0.000960315,0.000960315
139,1161.81,1.14337,1.88697,1.36641,1.69371,0.73159,0.59699,0.74055,0.49217,0.65941,0.56917,0.68095,0.43457,1.41493,3.47126,1.4558,2.01133,0.000959215,0.000959215,0.000959215
140,1170.12,1.10816,1.83279,1.35582,1.63482,0.79271,0.64338,0.75866,0.49888,0.75177,0.65751,0.70811,0.42926,1.38051,3.36231,1.33374,1.99047,0.000958115,0.000958115,0.000958115
141,1178.35,1.03162,1.75643,1.17881,1.58,0.71905,0.75968,0.77562,0.54681,0.69416,0.60846,0.71367,0.45149,1.36523,3.74359,1.38375,1.92639,0.000957015,0.000957015,0.000957015
142,1186.68,1.15931,1.91729,1.31513,1.68938,0.80063,0.71059,0.80547,0.52627,0.6885,0.65112,0.70535,0.42833,1.25418,3.04923,1.36644,1.89039,0.000955916,0.000955916,0.000955916
143,1195.03,1.08282,1.80238,1.31109,1.63752,0.80699,0.57721,0.71732,0.48377,0.78855,0.5625,0.67053,0.43935,1.17191,3.12452,1.37918,1.83593,0.000954816,0.000954816,0.000954816
144,1203.33,1.0831,1.74219,1.24114,1.60844,0.80985,0.54776,0.6782,0.43581,0.79737,0.53631,0.61801,0.39926,1.30875,3.37336,1.74871,1.95787,0.000953716,0.000953716,0.000953716
145,1211.77,1.10936,1.84145,1.31354,1.64874,0.79072,0.5732,0.70097,0.47438,0.82437,0.54414,0.67366,0.44711,1.34554,3.53496,1.62884,1.97029,0.000952616,0.000952616,0.000952616
146,1219.96,1.08612,1.68604,1.24209,1.6232,0.86614,0.54452,0.73527,0.48122,0.84549,0.53004,0.69516,0.43205,1.40933,3.21523,1.65389,1.95822,0.000951516,0.000951516,0.000951516
147,1228.3,1.06499,1.75959,1.21614,1.59848,0.89485,0.61999,0.81303,0.50169,0.82908,0.57442,0.70797,0.43642,1.10397,2.87196,1.56204,1.67181,0.000950416,0.000950416,0.000950416
148,1245.97,1.06909,1.77073,1.25866,1.6144,0.66296,0.70602,0.73155,0.4737,0.79375,0.52933,0.66012,0.40274,1.36131,2.63391,1.5469,1.96833,0.000949316,0.000949316,0.000949316
149,1253.96,1.00837,1.79778,1.22125,1.5535,0.69591,0.65257,0.67673,0.43304,0.68264,0.63787,0.60595,0.38204,1.27749,2.62498,1.86954,1.91333,0.000948216,0.000948216,0.000948216
150,1262.3,1.00011,1.70808,1.22805,1.57045,0.59708,0.43382,0.52279,0.36574,0.57756,0.38971,0.49049,0.2936,1.10167,2.70208,2.46079,1.89244,0.000947116,0.000947116,0.000947116
151,1270.47,1.04234,1.87555,1.21927,1.61564,0.77724,0.59191,0.66487,0.46398,0.79527,0.55768,0.62757,0.41904,1.41656,2.75061,1.74712,2.13439,0.000946016,0.000946016,0.000946016
152,1278.83,1.08003,1.90995,1.33208,1.62131,0.8136,0.77191,0.82816,0.47642,0.68784,0.65257,0.68294,0.41198,1.26835,2.47611,1.33471,1.9333,0.000944917,0.000944917,0.000944917
153,1287.11,0.99104,1.68977,1.2165,1.54261,0.68511,0.75741,0.75619,0.46108,0.60435,0.68382,0.67455,0.38142,1.41028,2.87343,1.83493,2.0665,0.000943817,0.000943817,0.000943817
154,1295.38,1.04659,1.74038,1.17994,1.58638,0.85455,0.68107,0.80065,0.49624,0.79072,0.60846,0.73948,0.45046,1.41586,2.91329,1.45194,2.11805,0.000942717,0.000942717,0.000942717
155,1303.71,1.05252,1.76598,1.22174,1.58987,0.76361,0.65103,0.72746,0.51013,0.77805,0.63971,0.70657,0.46118,1.5039,3.17523,1.38397,2.16762,0.000941617,0.000941617,0.000941617
156,1312.07,1.00129,1.65528,1.17996,1.55829,0.79874,0.63944,0.81407,0.54015,0.77996,0.62474,0.76134,0.47033,1.33753,3.36023,1.34362,1.97782,0.000940517,0.000940517,0.000940517
157,1320.28,1.04959,1.66099,1.21407,1.58599,0.68183,0.64237,0.76045,0.49581,0.59916,0.64538,0.70679,0.43989,1.32376,3.26216,1.34792,1.97207,0.000939417,0.000939417,0.000939417
158,1328.52,1.05422,1.62522,1.22815,1.60666,0.80958,0.56066,0.65245,0.43978,0.76886,0.53125,0.60683,0.41595,1.55012,3.46577,1.41468,2.37662,0.000938317,0.000938317,0.000938317
159,1337,1.04888,1.82619,1.24771,1.60977,0.69084,0.72373,0.72615,0.49912,0.66242,0.69853,0.65666,0.44071,1.45098,3.35455,1.19281,2.1965,0.000937217,0.000937217,0.000937217
160,1345.47,1.00557,1.70498,1.16353,1.54006,0.77527,0.74632,0.72766,0.47257,0.75654,0.62091,0.63641,0.41113,1.41903,2.72609,1.20295,2.06584,0.000936117,0.000936117,0.000936117
161,1353.68,1.01868,1.75955,1.13393,1.55696,0.77671,0.72634,0.79688,0.53627,0.7254,0.65141,0.69863,0.46442,1.36459,2.32281,1.14211,2.01728,0.000935018,0.000935018,0.000935018
162,1361.91,1.01771,1.68383,1.10663,1.54119,0.84062,0.74207,0.77656,0.52357,0.78553,0.68543,0.71483,0.46269,1.41842,2.24329,1.26665,2.13403,0.000933918,0.000933918,0.000933918
163,1370.35,0.99297,1.6719,1.13322,1.56254,0.79047,0.74632,0.79357,0.54608,0.75212,0.71691,0.73931,0.4782,1.35184,2.24219,1.10586,2.02403,0.000932818,0.000932818,0.000932818
164,1378.57,1.05173,1.85002,1.20579,1.59893,0.69326,0.74126,0.7816,0.5105,0.69323,0.72462,0.74091,0.40508,1.32481,2.35363,1.23589,1.97061,0.000931718,0.000931718,0.000931718
165,1386.94,1.06342,1.77115,1.1961,1.60735,0.64674,0.68382,0.73998,0.49007,0.586,0.6862,0.67879,0.41419,1.5868,2.44053,1.34757,2.30042,0.000930618,0.000930618,0.000930618
166,1395.25,0.94579,1.50578,1.09053,1.48016,0.8182,0.71106,0.80226,0.5157,0.90392,0.54728,0.69044,0.47591,1.30015,2.89934,1.33223,1.93382,0.000929518,0.000929518,0.000929518
167,1403.41,0.95511,1.65149,1.0847,1.5147,0.76375,0.74173,0.81314,0.54155,0.82387,0.66147,0.71543,0.47085,1.11107,2.80588,1.21602,1.71815,0.000928418,0.000928418,0.000928418
168,1411.71,0.9676,1.64663,1.10249,1.52149,0.7666,0.70488,0.79293,0.54297,0.80649,0.66912,0.69724,0.44371,1.2464,3.03203,1.24551,1.85475,0.000927318,0.000927318,0.000927318
169,1420.06,0.96707,1.67441,1.11119,1.52486,0.81828,0.72978,0.82877,0.5624,0.89817,0.61029,0.75624,0.50575,1.15557,2.68976,1.20621,1.77443,0.000926218,0.000926218,0.000926218
170,1428.34,0.90815,1.64037,0.98149,1.48576,0.74878,0.74632,0.8184,0.49616,0.65472,0.65257,0.66134,0.43664,1.23711,2.72142,1.40808,1.83272,0.000925119,0.000925119,0.000925119
171,1436.79,0.97275,1.67749,1.07718,1.52592,0.71167,0.73276,0.78535,0.52108,0.63975,0.6587,0.69283,0.47327,1.21529,2.27281,1.33224,1.80143,0.000924019,0.000924019,0.000924019
172,1445.51,0.92853,1.61656,1.00435,1.47799,0.78708,0.7739,0.83654,0.53551,0.77745,0.72422,0.7958,0.49912,1.39315,2.51774,1.18386,1.96107,0.000922919,0.000922919,0.000922919
173,1453.7,0.94661,1.58053,1.07493,1.5084,0.81163,0.69853,0.81242,0.5525,0.7783,0.66912,0.78377,0.50433,1.42167,2.81454,1.09149,1.9912,0.000921819,0.000921819,0.000921819
174,1461.86,0.93637,1.64941,1.06821,1.48983,0.69061,0.67826,0.71481,0.48208,0.64358,0.63904,0.64179,0.44475,1.35211,2.53543,1.39206,1.93648,0.000920719,0.000920719,0.000920719
175,1470.07,0.90677,1.59461,1.01793,1.46231,0.79645,0.76903,0.82332,0.57922,0.80374,0.69853,0.77419,0.50106,1.08559,2.68657,1.07973,1.70193,0.000919619,0.000919619,0.000919619
176,1478.58,0.91648,1.52382,1.04613,1.45866,0.8252,0.69611,0.82004,0.58746,0.90788,0.61029,0.76889,0.48991,1.06457,2.78142,1.02284,1.69827,0.000918519,0.000918519,0.000918519
177,1486.72,0.99079,1.56522,1.10651,1.53195,0.78111,0.62306,0.76926,0.56445,0.60412,0.70172,0.71306,0.46436,1.03643,2.69281,1.12373,1.68179,0.000917419,0.000917419,0.000917419
178,1494.94,0.97427,1.7058,1.10564,1.54622,0.88042,0.63348,0.82508,0.56362,0.79526,0.57377,0.72755,0.43646,1.02793,2.98687,1.16363,1.66005,0.000916319,0.000916319,0.000916319
179,1503.32,0.89013,1.53489,0.99007,1.45848,0.72111,0.77574,0.80823,0.55393,0.67567,0.72957,0.67917,0.44358,1.02956,3.36423,1.24788,1.63149,0.00091522,0.00091522,0.00091522
180,1511.75,0.92955,1.74096,1.07019,1.47064,0.79141,0.67154,0.74492,0.5378,0.7891,0.6733,0.72045,0.42751,0.99819,3.34211,1.20565,1.66309,0.00091412,0.00091412,0.00091412
181,1520.06,0.90002,1.63739,1.02052,1.44327,0.76788,0.7261,0.79721,0.59253,0.69603,0.74423,0.74378,0.47308,0.91097,3.07849,1.0631,1.53729,0.00091302,0.00091302,0.00091302
182,1528.43,0.9128,1.54659,1.0105,1.46454,0.73487,0.7886,0.82251,0.53711,0.67947,0.69085,0.73344,0.43908,1.18369,2.45485,1.16019,1.8031,0.00091192,0.00091192,0.00091192
183,1536.73,0.93417,1.57719,1.06857,1.48679,0.75551,0.63787,0.74737,0.57339,0.75551,0.63787,0.72301,0.47598,1.18991,2.52976,1.32144,1.81916,0.00091082,0.00091082,0.00091082
184,1545.14,0.98699,1.60051,1.1013,1.48567,0.81257,0.7648,0.81849,0.59337,0.81257,0.7648,0.79901,0.4909,1.13039,3.07144,1.38829,1.79518,0.00090972,0.00090972,0.00090972
185,1553.64,0.86174,1.49938,1.0184,1.43844,0.7345,0.84165,0.8068,0.54325,0.75198,0.75875,0.72815,0.42305,1.17449,2.70102,1.3973,1.81601,0.00090862,0.00090862,0.00090862
186,1562.05,0.87733,1.48597,1.00968,1.41442,0.84976,0.82882,0.87002,0.6207,0.74153,0.72269,0.7546,0.52967,1.21177,2.81186,1.04248,1.82975,0.00090752,0.00090752,0.00090752
187,1570.33,0.88678,1.60134,0.97876,1.434,0.8485,0.73124,0.84217,0.58419,0.83077,0.71684,0.82161,0.51159,0.95808,2.96419,1.31609,1.62127,0.00090642,0.00090642,0.00090642
188,1578.73,0.90587,1.49966,0.98995,1.44157,0.79923,0.65481,0.78315,0.59658,0.77748,0.64053,0.74986,0.52156,1.0927,3.19321,1.2555,1.71366,0.000905321,0.000905321,0.000905321
189,1587.02,0.86187,1.49486,0.94724,1.42503,0.86841,0.67419,0.81873,0.5977,0.9234,0.60951,0.74256,0.53193,1.08191,2.93876,1.18705,1.71522,0.000904221,0.000904221,0.000904221
190,1595.39,0.88711,1.49646,0.9591,1.43097,0.8846,0.64756,0.8456,0.63344,0.72428,0.75735,0.79907,0.51761,0.9511,3.29954,1.20441,1.61568,0.000903121,0.000903121,0.000903121
191,1604.06,0.85925,1.51476,0.94538,1.40904,0.83393,0.62316,0.79657,0.55485,0.64139,0.70258,0.75466,0.47277,1.05321,2.93753,1.38043,1.65186,0.000902021,0.000902021,0.000902021
192,1612.36,0.85451,1.43316,0.98872,1.39596,0.90407,0.5625,0.74003,0.53975,0.8781,0.54779,0.66534,0.4588,1.26173,3.60965,1.4838,1.92829,0.000900921,0.000900921,0.000900921
193,1620.49,0.83198,1.36763,0.91428,1.38214,0.8255,0.62261,0.74569,0.50272,0.76498,0.62471,0.66268,0.45934,1.28448,3.99846,1.30591,1.86958,0.000899821,0.000899821,0.000899821
194,1628.72,0.94879,1.63193,1.03039,1.44326,0.89481,0.71324,0.83015,0.59409,0.81677,0.65257,0.72648,0.51394,1.11066,3.91969,1.11812,1.63995,0.000898721,0.000898721,0.000898721
195,1637.16,0.92585,1.53012,1.02299,1.4647,0.73326,0.84926,0.86085,0.60458,0.83709,0.71324,0.79261,0.51764,1.07615,2.63018,1.04631,1.62497,0.000897621,0.000897621,0.000897621
196,1645.5,0.9229,1.48692,0.99006,1.45736,0.76226,0.81985,0.85844,0.59996,0.71718,0.7739,0.76604,0.4926,1.21758,2.92692,1.05743,1.87452,0.000896521,0.000896521,0.000896521
197,1654.01,0.87921,1.44567,0.9459,1.43677,0.72222,0.79228,0.79927,0.57494,0.69047,0.68484,0.70617,0.44571,1.19694,3.23042,1.21477,1.92201,0.000895422,0.000895422,0.000895422
198,1662.34,0.90819,1.647,0.9761,1.47907,0.8453,0.85961,0.89973,0.62417,0.84264,0.72794,0.83807,0.5285,1.0159,2.85778,0.96584,1.62407,0.000894322,0.000894322,0.000894322
199,1671.07,0.85035,1.5139,0.95539,1.41084,0.74968,0.83771,0.82619,0.60017,0.69484,0.77958,0.76811,0.51562,1.2317,3.22871,0.85895,1.91814,0.000893222,0.000893222,0.000893222
200,1679.48,0.81722,1.48858,0.89808,1.37224,0.77293,0.80996,0.84705,0.5444,0.77441,0.75919,0.79091,0.47175,1.20295,2.90364,1.12741,1.81441,0.000892122,0.000892122,0.000892122
201,1687.65,0.93015,1.48248,0.98225,1.46568,0.79408,0.75675,0.78439,0.50789,0.73073,0.68319,0.69577,0.45102,1.38034,2.78421,1.23664,1.93523,0.000891022,0.000891022,0.000891022
202,1695.89,0.85384,1.38793,0.91726,1.40704,0.81716,0.72978,0.8526,0.62485,0.85186,0.61029,0.80792,0.52107,1.1014,3.03079,1.01195,1.6699,0.000889922,0.000889922,0.000889922
203,1704.23,0.84642,1.45677,0.96264,1.38873,0.78015,0.8734,0.83802,0.61134,0.72582,0.81327,0.77298,0.50878,1.09513,3.10665,1.18532,1.6535,0.000888822,0.000888822,0.000888822
204,1712.49,0.899,1.42835,0.94245,1.42959,0.75343,0.76683,0.80235,0.59784,0.73828,0.75062,0.76206,0.53038,1.24674,2.84368,1.10746,1.99767,0.000887722,0.000887722,0.000887722
205,1720.59,0.8786,1.43297,0.96937,1.42693,0.82746,0.63275,0.75611,0.56702,0.83609,0.6502,0.72341,0.52504,1.41659,3.11637,1.28731,2.17058,0.000886622,0.000886622,0.000886622
206,1729.01,0.86679,1.52872,0.93942,1.39611,0.73668,0.77522,0.80693,0.59419,0.7111,0.74637,0.74138,0.49036,1.19846,2.38203,1.30207,1.81031,0.000885523,0.000885523,0.000885523
207,1737.48,0.87969,1.54487,0.95984,1.4171,0.78911,0.73137,0.81742,0.55433,0.76897,0.71764,0.77775,0.49684,1.26776,2.36917,1.20654,1.95078,0.000884423,0.000884423,0.000884423
208,1746.38,0.87986,1.58518,0.99244,1.43398,0.67345,0.56312,0.61166,0.40934,0.69126,0.42647,0.50069,0.3016,1.47837,4.0808,1.69635,2.17037,0.000883323,0.000883323,0.000883323
209,1755.07,0.88029,1.59424,1.00511,1.43856,0.78881,0.61972,0.69534,0.46421,0.73247,0.57399,0.61346,0.40042,1.37689,3.53422,1.42508,2.06505,0.000882223,0.000882223,0.000882223
210,1763.81,0.82604,1.44186,0.91434,1.38169,0.70943,0.75919,0.76646,0.57446,0.69407,0.74449,0.74221,0.49353,1.20039,2.41923,1.16465,1.90732,0.000881123,0.000881123,0.000881123
211,1772.59,0.82154,1.41119,0.89942,1.38154,0.82627,0.78262,0.83167,0.63578,0.80723,0.76833,0.79739,0.50824,0.95089,2.71952,1.04686,1.52915,0.000880023,0.000880023,0.000880023
212,1781.4,0.8268,1.37628,0.90026,1.37712,0.73034,0.82169,0.81768,0.59025,0.76652,0.60662,0.75084,0.50167,1.32213,3.08993,1.36748,2.00734,0.000878923,0.000878923,0.000878923
213,1790.15,0.85293,1.5528,0.89993,1.38942,0.71903,0.70258,0.79606,0.57919,0.90386,0.54195,0.73811,0.49876,1.19304,2.94943,1.40713,1.86897,0.000877823,0.000877823,0.000877823
214,1798.93,0.80358,1.42302,0.84009,1.33232,0.84837,0.65257,0.81777,0.5978,0.82511,0.63787,0.76885,0.5044,0.98286,3.07714,1.0694,1.52395,0.000876723,0.000876723,0.000876723
215,1807.91,0.80913,1.41408,0.87051,1.37942,0.74166,0.81929,0.84458,0.59524,0.83501,0.69571,0.77516,0.4829,1.09874,3.17329,1.08808,1.64357,0.000875624,0.000875624,0.000875624
216,1816.76,0.80644,1.41985,0.87104,1.3647,0.71493,0.72794,0.79625,0.54707,0.77837,0.60061,0.74686,0.47886,1.06669,2.74748,1.27239,1.70104,0.000874524,0.000874524,0.000874524
217,1824.32,0.85429,1.31002,0.88819,1.38663,0.84644,0.68974,0.77672,0.53216,0.79952,0.63036,0.70334,0.46744,1.03204,2.66059,1.31602,1.76495,0.000873424,0.000873424,0.000873424
218,1830.67,0.80924,1.38777,0.91173,1.35988,0.87373,0.63468,0.78108,0.5748,0.87373,0.63468,0.74757,0.51831,1.25993,2.84729,1.30552,1.99271,0.000872324,0.000872324,0.000872324
219,1837.06,0.85642,1.36603,0.92713,1.3687,0.76928,0.73829,0.77691,0.5836,0.75982,0.72162,0.74006,0.50786,1.24837,2.70067,1.12219,2.2158,0.000871224,0.000871224,0.000871224
220,1843.41,0.81142,1.32627,0.87863,1.34411,0.82907,0.72184,0.78672,0.60839,0.83148,0.68152,0.7333,0.51629,1.18496,2.09015,1.07726,1.98585,0.000870124,0.000870124,0.000870124
221,1849.82,0.76941,1.30528,0.86188,1.31607,0.82604,0.7623,0.80427,0.59369,0.72193,0.70037,0.69989,0.52045,1.13705,2.15927,0.91237,1.92869,0.000869024,0.000869024,0.000869024
222,1856.25,0.76961,1.37801,0.86045,1.30565,0.73297,0.77533,0.78956,0.60111,0.76328,0.6452,0.71647,0.51046,1.19031,2.75303,1.06101,2.02262,0.000867924,0.000867924,0.000867924
223,1862.64,0.7985,1.35506,0.85229,1.35276,0.73987,0.60294,0.72971,0.53288,0.70272,0.57353,0.66536,0.45388,1.4639,2.84902,1.5971,2.22399,0.000866824,0.000866824,0.000866824
224,1869.68,0.80711,1.34209,0.84233,1.33453,0.71035,0.80331,0.8138,0.55594,0.65909,0.67968,0.7307,0.47845,1.03816,2.34428,1.08049,1.71786,0.000865725,0.000865725,0.000865725
225,1876.71,0.77221,1.36028,0.89232,1.34672,0.87455,0.59318,0.76002,0.53516,0.8445,0.57904,0.7033,0.47575,1.09723,3.15159,1.17905,1.71118,0.000864625,0.000864625,0.000864625
226,1884.42,0.80714,1.37105,0.91154,1.34971,0.78943,0.72863,0.83103,0.57418,0.77234,0.71616,0.74885,0.48658,1.03077,3.06899,1.27062,1.60258,0.000863525,0.000863525,0.000863525
227,1893.56,0.80243,1.27832,0.88744,1.34112,0.71092,0.82049,0.7552,0.53306,0.65602,0.74961,0.69898,0.4713,1.49027,3.41242,1.10061,2.29223,0.000862425,0.000862425,0.000862425
228,1900.91,0.79136,1.31846,0.86999,1.32601,0.80529,0.62899,0.74939,0.54989,0.78517,0.61198,0.69809,0.46826,1.34149,4.14807,1.13458,2.1126,0.000861325,0.000861325,0.000861325
229,1907.63,0.79427,1.26806,0.84626,1.33592,0.81391,0.7261,0.78062,0.57684,0.78015,0.69669,0.72777,0.47196,1.20894,3.47673,1.07062,1.88512,0.000860225,0.000860225,0.000860225
230,1914.42,0.81432,1.30958,0.85887,1.3533,0.84308,0.72802,0.85282,0.63144,0.82516,0.71331,0.79146,0.53379,0.96208,2.59607,1.04825,1.48625,0.000859125,0.000859125,0.000859125
231,1921.23,0.82451,1.38344,0.86101,1.35743,0.8289,0.71701,0.81724,0.64008,0.79676,0.68841,0.75629,0.54244,1.15613,2.70977,0.9111,1.92265,0.000858025,0.000858025,0.000858025
232,1930.28,0.84956,1.39986,0.96091,1.3837,0.8047,0.77576,0.82291,0.64172,0.83081,0.79022,0.8187,0.5383,1.11605,2.77335,1.04839,1.78525,0.000856925,0.000856925,0.000856925
233,1939.38,0.76679,1.34,0.83135,1.32161,0.74087,0.81249,0.82932,0.62199,0.80308,0.76103,0.8089,0.50924,1.0733,2.47286,1.19024,1.72706,0.000855826,0.000855826,0.000855826
234,1948.29,0.81322,1.40986,0.86748,1.34282,0.87669,0.71507,0.87124,0.64786,0.88921,0.6658,0.83146,0.54989,1.07402,3.53447,1.00725,1.72017,0.000854726,0.000854726,0.000854726
235,1956.39,0.77322,1.26054,0.82458,1.32899,0.77949,0.74524,0.80379,0.63193,0.8929,0.63139,0.75449,0.53498,1.15979,2.77759,0.88387,1.79582,0.000853626,0.000853626,0.000853626
236,1964.51,0.82835,1.24834,0.86678,1.33251,0.8105,0.72794,0.79144,0.60191,0.80808,0.71324,0.75624,0.5255,1.14486,2.99332,1.05534,1.79437,0.000852526,0.000852526,0.000852526
237,1971.38,0.82042,1.27664,0.8887,1.33648,0.8035,0.71507,0.77165,0.58015,0.75145,0.64938,0.71719,0.51397,1.12223,3.11319,1.22674,1.7581,0.000851426,0.000851426,0.000851426
238,1980.33,0.74255,1.26756,0.80108,1.29326,0.78571,0.75735,0.76465,0.58082,0.77071,0.74265,0.73665,0.50986,1.14396,2.35614,1.23961,1.76919,0.000850326,0.000850326,0.000850326
239,1989.21,0.77333,1.28966,0.80532,1.31091,0.87746,0.75142,0.83783,0.6421,0.84119,0.72439,0.78025,0.54159,0.99278,2.66953,1.10316,1.5469,0.000849226,0.000849226,0.000849226
240,1998.85,0.79661,1.34101,0.83015,1.31758,0.86179,0.71439,0.82008,0.64015,0.82261,0.68953,0.77502,0.55945,0.95198,2.68707,0.98941,1.59456,0.000848126,0.000848126,0.000848126
241,2007.2,0.73345,1.16905,0.78585,1.28976,0.8724,0.66252,0.83641,0.65131,0.90156,0.65972,0.80916,0.54995,1.03155,2.53301,0.91911,1.64026,0.000847026,0.000847026,0.000847026
242,2016.71,0.79377,1.28196,0.83388,1.33295,0.86016,0.66505,0.78434,0.62068,0.90789,0.63234,0.7525,0.52739,1.21187,3.26623,0.98601,1.89527,0.000845927,0.000845927,0.000845927
243,2025.69,0.76623,1.20536,0.80315,1.30589,0.84698,0.68199,0.8342,0.60743,0.72881,0.73605,0.75659,0.51583,1.15448,2.65972,0.99419,1.9186,0.000844827,0.000844827,0.000844827
244,2034.5,0.77683,1.30889,0.83596,1.30587,0.75477,0.83357,0.85532,0.65687,0.75477,0.83357,0.83996,0.56875,0.96494,2.74152,0.97398,1.58639,0.000843727,0.000843727,0.000843727
245,2042.96,0.79356,1.40935,0.84204,1.32283,0.9139,0.7604,0.86301,0.65819,0.7543,0.79955,0.82347,0.55026,0.88992,2.75328,1.02242,1.45166,0.000842627,0.000842627,0.000842627
246,2052.34,0.7774,1.3225,0.82624,1.31698,0.76334,0.7739,0.83811,0.66845,0.87988,0.63567,0.79168,0.55153,0.85661,3.3448,0.99924,1.41425,0.000841527,0.000841527,0.000841527
247,2061.09,0.75281,1.22869,0.81139,1.29334,0.81514,0.77202,0.8403,0.64148,0.76704,0.72667,0.76196,0.53502,0.9506,2.88965,0.96688,1.50037,0.000840427,0.000840427,0.000840427
248,2070.02,0.74571,1.31829,0.77677,1.29193,0.87615,0.71324,0.83151,0.64173,0.86496,0.65437,0.77528,0.53102,0.98826,2.92091,1.03652,1.51582,0.000839327,0.000839327,0.000839327
249,2097.74,0.75041,1.22831,0.81989,1.3001,0.87864,0.74025,0.85515,0.63554,0.93579,0.59375,0.77062,0.54965,1.00814,3.25201,1.01405,1.53922,0.000838227,0.000838227,0.000838227
250,2106.7,0.79003,1.27892,0.84958,1.32032,0.8241,0.79688,0.86198,0.66943,0.76076,0.81319,0.81953,0.54123,1.09376,3.17491,1.03593,1.67509,0.000837127,0.000837127,0.000837127
251,2116.1,0.76856,1.32691,0.81332,1.32324,0.78359,0.79044,0.85159,0.62412,0.76732,0.69778,0.76909,0.53509,1.17264,2.96055,0.85746,1.87447,0.000836027,0.000836027,0.000836027
